id	page	class	headline	n_words	n_clauses	violation	body
T204	154	EVERGREEN	All competition FIELDS at an event must be consistent with each other.	51	0		Events which have multiple competition FIELDS (as indicated by the MATCH schedule Figure 13-1) will be consistent with each  other. Examples of set-up which must be considered includes but is not limited to:  A.elevation of the FIELD off the floor  B.FIELD display monitors  C.FIELD perimeter type  D.FIELD TILE size and type
T205	154	EVERGREEN	During optional FIELD measurement and calibration time(s) ROBOTS may not practice on the FIELD.	28	0	VERBAL WARNING. YELLOW CARD if subsequent violations during the event.	During any period when the ARENA is open for measurement, ROBOTS may run OpModes but cannot  move the ROBOT (e.g., CHASSIS) under its own power around the FIELD.
T206	155	EVERGREEN	No team timeouts, but MATCHES have breaks.	88	0		Teams playing in back-to-back MATCHES will have a minimum break between their MATCHES as follows:   A.In Qualification MATCHES, each team will have a minimum of 5 minutes from when the  MATCH results are posted from their previous match until the expected start time of their  next MATCH for the purpose of G301.  B.In Playoff MATCHES, each team will have a minimum of 8 minutes from when MATCH  results are posted from their previous MATCH until the expected start time of their next  MATCH for the purpose of G301.
T207	155	EVERGREEN	MATCHES are played in order	83	0		Qualification and Playoff MATCHES will be played in numerical order except for extenuating circumstances at the discretion of the Head REFEREE in consultation with the  Event Director. All Qualification MATCHES must be played before the start of ALLIANCE selection and  all Playoff MATCHES for the current round must be played before the start of the next round. The  timing of MATCHES played out of order or replayed MATCHES will be communicated by FIELD STAFF  or event personnel to the teams involved.  13.3MATCH Replays
T301	157	EVERGREEN	Replays are allowed, but rare.	177	0		MATCH replays are only allowed in extreme circumstances due to an ARENA FAULT or for MATCHES which are stopped because FIELD STAFF anticipated FIELD damage or  personal injury.   An ARENA FAULT is an error in ARENA operation that includes, but is not limited to:  A.broken FIELD elements due to normal, expected game play, or ROBOT abuse of FIELD  elements that affects the outcome of the MATCH for their opponents,  B.FIELD elements moving beyond normal tolerances (not as the result of ROBOT interaction)  C.Wide-spread wireless interference affecting multiple ROBOTS typically at the same time and  on both ALLIANCES,  D.failure of the MATCH timer display, or  E.errors by FIELD STAFF (except those listed in section 10.8 Other Logistics).  To replay a MATCH the Head REFEREE must determine that an ARENA FAULT which is MATCH  affecting has occurred and a team on the affected ALLIANCE must request the replay. In addition,  FIRST Headquarters reserves the right to, with consultation of the Head REFEREE and FIELD STAFF,  replay any MATCH in which an ARENA FAULT impacts the outcome of an event.
T302	158	EVERGREEN	Replays will replicate the conditions of the original MATCH.	273	0		All reasonable effort is made to create the same conditions when replaying a MATCH caused by an ARENA FAULT or FIELD damage. This  includes:  A.a ROBOT that was not present for the MATCH or DISABLED prior to the start of the original  MATCH, which is to be replayed, is DISABLED for the replay MATCH  B.the same FIELD will be used unless otherwise deemed necessary by the Head REFEREE due  to severity of FIELD damage  Exceptions to this rule are:  C.ROBOT and DRIVE TEAM starting locations and pre-loaded SCORING ELEMENTS do not  need to be replicated when replaying a MATCH  13.4Clarifications on MATCH Play Results ("Question Box")  Each event will have one or more designated Question Boxes in the ARENA area. If a DRIVE TEAM has a  question about a MATCH, the FIELD, etc., they may send one STUDENT wearing a DRIVE TEAM badge to their  corresponding Question Box. Depending on timing, the Head REFEREE or FTA may postpone any requested  discussion until the end of the subsequent MATCH.  Technical questions regarding FIELD or ROBOT operation are addressed by the FTA, and additional team  members are invited to participate in these conversations if necessary. If a DRIVE TEAM needs clarification on  a ruling or MATCH results, per T401, one STUDENT should address the Head REFEREE after the MATCH results  have been shown.   While the FIRST event management software tracks quantities of MINOR and MAJOR FOULS, FIRST instructs  REFEREES to not self-track details about MINOR FOULS and MAJOR FOULS; as a result, we do not expect  REFEREES to recall details about what MINOR FOULS and MAJOR FOULS were made, when they occurred, and  against whom.
T401	159	EVERGREEN	1 STUDENT, 1 Head REFEREE.	30	0	The Head REFEREE will not address additional, non-compliant team members or peripheral  conversations.	A team may only address the Head REFEREE with 1 STUDENT. The STUDENT may be accompanied by at most 1 silent observer, who may be an adult or a STUDENT.
T402	159	EVERGREEN	MATCH questions must be timely.	95	0		If a team would like to clarify or dispute the results of a MATCH using the process per T401 they must present their STUDENT representative in the question box in a  timely manner as outlined below:  A.questions regarding events in a Qualification MATCH may be asked at any time before  ALLIANCE selection begins, or within 5 minutes of the last Qualification MATCH at events  without Playoff MATCHES   B.questions regarding events in a Playoff MATCH must be asked before the start of the next  Playoff round or, for the last Playoff MATCH, immediately following the MATCH.
T403	159	EVERGREEN	Keep questions factual and constructive.	950	0		Teams coming to the Question Box should think through their requests in advance and are encouraged to have relevant references to rules or the Q&A website available to aid discussions.  13.5Practice MATCHES  Practice MATCHES are played before Qualification MATCHES, at events that have them. The Practice MATCH  schedule is available as soon as possible but no later than the start of Practice MATCHES. Schedules may also  be available on the FTC-Events site if the tournament is connected to the internet. Practice MATCHES are  randomly assigned, and teams may not switch scheduled Practice MATCHES. Each team is assigned an equal  number of Practice MATCHES unless the number of teams multiplied by number of Practice MATCHES is not  divisible by 4. In this case, the event management software randomly selects some teams to play an extra  Practice MATCH.   Practice MATCHES are not guaranteed at all events due to schedule constraints.   13.5.1Filler Line   A Filler Line is used to fill open slots at events that employ scheduled Practice MATCHES or all slots at events  with an open Practice MATCH schedule. Teams from the Filler Line are used on a first come, first served basis  to fill empty spots in Practice MATCHES left by other teams that do not report to Queueing. The number of  teams in the Filler Line is dependent upon space at venues.   Only teams that meet all criteria below qualify for the Filler Line:   A.ROBOTS in the Filler Line must have passed inspection (this requirement may be waived for  events with open Practice MATCH schedules),   B.DRIVE TEAMS must join the Filler Line with their ROBOT,   C.teams may not work on their ROBOT while in the Filler Line,   D.teams may not occupy more than 1 spot in the Filler Line, and   E.if a team is queued for their Practice MATCH, they may not also join the Filler Line.  13.6Qualification MATCHES  13.6.1Schedule  The Qualification MATCH schedule is made available as soon as possible, but no later than 15 minutes before  Qualification MATCHES are scheduled to begin. Only teams who are eligible and have completed check-in on  time will be included in the schedule per I102 and E105. Teams will receive access to the schedule through  one or more of the following methods: 1 printed hard copy, notice of publicly posted hardcopy available to  photograph, and/or local digital schedule display. Schedules may also be available on the FTC-Events site if  the tournament is connected to the internet. Each qualification schedule consists of a series of rounds in  which each team plays 1 MATCH per round.  All event types will schedule either 5 or 6 Qualification MATCHES per team as determined by the Event Director  based on available schedule time allocated. FIRST Championship, FIRST Premier Events, and Regional  Championship Tournaments may schedule more MATCHES per team at the discretion of FIRST Headquarters  and the Event Director.  A MATCH schedule is used to coordinate MATCHES at an event. Figure 13-1 details information shown on  each schedule. SURROGATE MATCHES are described in section 13.6.2 MATCH Assignment.   Figure 13-1: Sample MATCH Schedule  13.6.2MATCH Assignment  FIRST event management software assigns each team 1 ALLIANCE partner for each Qualification MATCH  using a predefined algorithm, and teams may not switch Qualification MATCH assignments. The algorithm  employs the following criteria, listed in order of priority:  1.ensure each team has at least the minimum required time between MATCHES (varies by event size)  2.minimize the number of times a team is allied with any team  3.minimize the number of times a team plays opposite any team  4.minimize the use of SURROGATES (teams randomly assigned by event management software to  play an extra Qualification MATCH)  5.provide even distribution of MATCHES played on blue and red ALLIANCE  All teams are assigned the same number of Qualification MATCHES, equal to the number of rounds, unless the  number of teams multiplied by number of MATCHES is not divisible by 4. In this case, the FIRST event  management software randomly selects some teams to play an extra MATCH. For the purpose of seeding  calculations, those teams are designated as SURROGATES for the extra MATCH. If a team plays a MATCH as a  SURROGATE, it is indicated on the MATCH schedule with an * after their team number, it is always their third  Qualification MATCH, and the outcome of the MATCH has no effect on the team's ranking. YELLOW and RED  CARDS assigned to SURROGATES, however, do carry forward to subsequent MATCHES.  If a team is scheduled to play in a back-to-back MATCHES (e.g., Qualification MATCH 40 and 41) they will  receive a minimum break per T206 before their next MATCH.  13.6.3Qualification Ranking  RANKING POINTS (RP) are units credited to a team based on their ALLIANCE'S performance in Qualification  MATCHES. These points are awarded to each eligible team at the completion of each Qualification MATCH per  Table 10-2.  A team's RANKING SCORE (RS) is the average number of RANKING POINTS earned by a team throughout their  Qualification MATCHES (excluding any SURROGATE MATCH).   All teams participating in Qualification MATCHES are ranked by RANKING SCORE. If the number of teams in  attendance is 'n', they are ranked '1' through 'n', with '1' being the team with the highest RANKING SCORE and  'n' being the team with the lowest RANKING SCORE. SURROGATE MATCHES are excluded from all  calculations. A MATCH in which a team is DISQUALIFIED contributes 0 to all sort criteria.  Teams are ranked in order, using the sorting criteria defined in Table 13-1  Table 13-1: Qualification MATCH ranking criteria  Order  Criteria  Sort  1st RANKING SCORE (RS)  Average ALLIANCE MATCH points, not including MINOR FOULS and MAJOR FOULS (Average  2nd MATCH points minus FOULS)   3rd Average BASE points  4th Average AUTO points   5th Random sort by the FIRST event management software
T601	162	EVERGREEN	DISQUALIFICATION applies only to the DISQUALIFIED team in Qualifications.	84	0		During Qualification MATCHES, a team DISQUALIFICATION has no effect on their ALLIANCE partner.  13.7Playoff MATCHES  Playoff MATCHES follow the Qualification MATCHES. In the Playoffs, teams play on set ALLIANCES, chosen  during ALLIANCE selection, and advance through a double elimination bracket to determine an event winner.  Teams do not earn RANKING POINTS; they advance based on winning or losing MATCHES. If a team is  DISQUALIFIED during Playoff MATCHES, the DISQUALIFICATION applies to the entire ALLIANCE, and all teams  in the ALLIANCE receive 0 MATCH points.
T701	163	EVERGREEN	Send a STUDENT representative.	31	0	Teams who do not send a representative are ineligible for the playoff tournament	Each team must choose and send a STUDENT team representative to the ARENA at the designated ALLIANCE selection time (typically just after the last scheduled  Qualification MATCH) to represent their team.
T702	163	EVERGREEN	Declining teams cannot be picked.	20	0	The ALLIANCE CAPTAIN must make another selection	An ALLIANCE CAPTAIN may not invite a team that has declined another ALLIANCE'S invitation to participate in the playoff tournament.
T703	163	EVERGREEN	There are no backup teams in Playoff MATCHES.	12	0		An ALLIANCE may not request a backup team in a Playoff MATCH.
T704	163	EVERGREEN	During Playoff MATCHES, teams may have more ARENA access.	68	0		At the direction of the Event Director, during the Playoff MATCHES teams may need extra team members to maintain the ROBOT  between MATCHES in a timely manner. Each team is permitted to have up to 3 additional pit crew  members to help with needed ROBOT repairs. These team members should be granted the same  ARENA access as the DRIVE TEAM but may not participate in any MATCH play.
T705	163	EVERGREEN	Multiple DISQUALIFICATION is handled specially.	1800	0		During Playoff MATCHES, 1 or more ALLIANCE DISQUALIFICATIONS are handled accordingly:   A.if an ALLIANCE is DISQUALIFIED, the DISQUALIFIED ALLIANCE loses  B.if both ALLIANCES are DISQUALIFIED, the one that is DISQUALIFIED first chronologically  loses   C.if, in the judgement of the Head REFEREE, both ALLIANCES are simultaneously  DISQUALIFIED, the MATCH results in a tie  13.7.1ALLIANCE Selection Process  At the end of the Qualification MATCHES, the top ranked teams become the ALLIANCE leads. The designated  STUDENT representative from each ALLIANCE lead is called the ALLIANCE CAPTAIN. This representative may  change between ALLIANCE selection and Playoff MATCHES.  The ranked ALLIANCES are designated, in order, ALLIANCE 1, ALLIANCE 2, etc., down to the maximum number  of ALLIANCES shown in Table 13-2. Using the ALLIANCE selection process described in this section, each  ALLIANCE lead chooses 1 other team to join their ALLIANCE.   If the team accepts, it becomes a member of that ALLIANCE. If an invitation from an ALLIANCE lead to another  ALLIANCE lead is accepted, all lower ALLIANCE leads are promoted 1 spot. The highest-ranked, unselected  team becomes the newest ALLIANCE lead.  If the number of complete ALLIANCES in Table 13-2 cannot be formed (e.g., due to too many declining teams,  due to teams leaving early) the event will proceed by playing with incomplete ALLIANCES. ALLIANCES with 0  teams will grant an automatic win to the opponent and the MATCH will be skipped. ALLIANCES with only 1  team will play the MATCH 1 versus 2.   13.7.2Playoff MATCH Bracket  The Playoff MATCH bracket is how the event winners are determined.  The number of ALLIANCES for an event is determined by the number of teams who are eligible to participate in  the Playoffs based on all Qualification MATCH participating teams as shown in Table 13-2.  Table 13-2: Number of playoff ALLIANCES based on all Qualification Match participating teams  Total playoff  Number of playoff  eligible teams  ALLIANCES formed  4-10 Teams  2  11-20 Teams  4  21-40 Teams  6  41-64 Teams  8  The double elimination tournament consists of an upper and lower bracket that will scale based on the number  of ALLIANCES. Tournaments with 2 ALLIANCES will have those ALLIANCES face each other in the finals.   Each ALLIANCE begins in the upper bracket. If an ALLIANCE wins a MATCH in the upper bracket, they remain  in the upper bracket. If an ALLIANCE loses a MATCH in the upper bracket, they transition to the lower bracket.  ALLIANCES in the lower bracket must win all subsequent MATCHES to remain in the tournament, i.e., once  they lose 2 total MATCHES, they are out of the tournament.  Ties play another MATCH until the MATCH results in 1 winner.   In Round 1, the higher ranked ALLIANCE is assigned to the red ALLIANCE. For subsequent rounds, ALLIANCE  color is assigned as shown in Figure 13-2, regardless of ALLIANCE rank at the start of the playoff tournament.  As shown in Figure 13-2, Playoff MATCHES consist of up to 6 rounds with breaks between later rounds. Breaks  begin after the MATCH RESULTS have been posted from the latest MATCH. The Blue and Red Gap columns  indicate the approximate time between each ALLIANCE'S MATCHES. The expected start time of the scheduled  MATCH is the time indicated on the MATCH schedule or 8 minutes from the end of either ALLIANCE'S previous  MATCH, whichever is later per T206.   Figure 13-2: 8-ALLIANCE playoff bracket  If a Playoff MATCH needs to be replayed as described in section 13.3 MATCH Replays or an additional  MATCH needs to be played due to tie, teams are notified of when the MATCH will occur. A minimum 8-minute  delay is provided for teams to reset their ROBOTS prior to the MATCH unless all teams are ready sooner  (T206). The affected MATCH must be played before the next round begins.  13.7.32-ALLIANCE Bracket and Typical Timing  Figure 13-3: 2-ALLIANCE playoff bracket  Table 13-3: 2-ALLIANCE playoff bracket typical timing  Gap  Next MATCH  (min) (MATCH # (ALLIANCE color)) Upper/  Estimated  Round MATCH  Lower  FIELD Blue Red Blue Red  Winner  Loser  Start (min)  8-minute break  Judges' Choice* (1), Innovate/Design/Control Award (1)  0  Finals  1  1  A2  A1  M2  M2  15  8-minute break  Sustain/Reach/Connect Award (1)  18  Finals  2  1  A2  A1  0:15 0:15  M3*  M3*  33  8-minute break  Think Award (1)  36  Finals  3*  1  A2  A1  0:10 0:10  46  Awards: Compass*, Finalists, Winners, and Inspire Award (1)  49  * if required  **Awards may be given out after the conclusion of the playoff bracket at the discretion of the Event Director. 13.7.44-ALLIANCE Bracket and Typical Timing  Figure 13-4: 4-ALLIANCE playoff bracket  Table 13-4: 4-ALLIANCE playoff typical timing  Gap  Next MATCH  (min) (MATCH # (ALLIANCE color)) Upper/  Estimated  Round MATCH  Lower  FIELD Blue Red Blue Red  Winner  Loser  Start (min)  1  Upper  1  A4  A1  M4 (R)  M3 (R)  0  1  2  Upper  1  A3  A2  M4 (B)  M3 (B)  6  8-minute break  9  3  Lower  1  L2  L1  0:08 0:14  M5 (B)  4th  17  2  4  Upper  1  W2  W1  0:14 0:20  M6 (R)  M5 (R)  23  8-minute break  Judges' Choice* (1), Design Award (1), Reach Award (1)  26  3  5  Lower  1  W3  L4  0:21 0:15  M6 (B)  3rd  34  8-minute break  Control Award (1), Innovate Award (1), Sustain Award (1)  37  Finals  6  1  W5  W4  0:15 0:33  M7*  M7*  45  8-minute break  Connect Award (1), Think Award (1)  48  Finals  7*  1  W5  W4  0:15 0:15  56  Awards: Compass*, Finalists, Winners, and Inspire Award (2, 1)  59  *If Required  **Awards may be given out after the conclusion of the playoff bracket at the discretion of the Event Director. 13.7.56-ALLIANCE Bracket and Typical Timing  Figure 13-5: 6-ALLIANCE playoff bracket  Table 13-5: 6-ALLIANCE playoff bracket typical timing  Gap  Next MATCH  (min) (MATCH # (ALLIANCE color)) Upper/  Estimated  Round MATCH  Lower  FIELD Blue Red Blue Red  Winner  Loser  Start (min)  1  Upper   1  A5  A4  M3 (B)  M6 (B)  0  1  2  Upper   2  A6  A3  M4 (B)  M5 (B)  6  3  Upper  1  W1  A1  0:09  M7 (R)  M5 (R)  12  2  4  Upper  2  W2  A2  0:09  M7 (B)  M6 (R)  18  5  Lower  1  L2  L3  0:15 0:09  M8 (B)  24  3  Tied 5th  6  Lower  2  L1  L4  0:27 0:09  M8 (R)  30  7  Upper  1  W4  W3  0:15 0:21  M10 (R)  M9 (R)  36  4  8  Lower  2  W5  W6  0:15 0:09  M9 (B)  4th  42  8-minute break  Judges' Choice* (1), Design Award (2, 1), Reach Award (2, 1)  45  5  9  Lower  1  W8  L7  0:15 0:21  M10 (B)  3rd  53  8-minute break  Control Award (2, 1), Innovate Award (2, 1), Sustain Award (2,1)  56  Finals  10  1  W9  W7  0:15 0:39  M11*  M11*  64  8-minute break  Connect Award (2, 1), Think Award (2, 1)  67  Finals*  11  1  W9  W7  0:15 0:15  75  Awards: Compass*, Finalists, Winners, and Inspire Award (3, 2, 1)  78  * if required  **Awards may be given out after the conclusion of the playoff bracket at the discretion of the Event Director.  13.7.68-ALLIANCE Bracket and Typical Timing  Figure 13-6: 8-ALLIANCE playoff bracket  Table 13-6: 8-ALLIANCE playoff bracket typical timing  Gap  Next MATCH  (min) (MATCH # (ALLIANCE color)) Upper/  Estimated  Round MATCH  Lower  FIELD  Blue  Red  Blue  Red  Winner  Loser  Start (min)  1  Upper   1  A8  A1  M7 (R)  M5 (R)  0  2  Upper   2  A5  A4  M7 (B)  M5 (B)  6  1  3  Upper   1  A7  A2  M8 (R)  M6 (R)  12  4  Upper   2  A6  A3  M8 (B)  M6 (B)  18  5  Lower  1  L2  L1  0:15  0:21  M10 (B)  24  Tied 7th  6  Lower  2  L4  L3  0:09  0:15  M9 (B)  30  2  7  Upper  1  W2  W1  0:27  0:33  M11 (R)  M9 (R)  36  8  Upper  2  W4  W3  0:21  0:27  M11 (B)  M10 (R)  42  9  Lower  1  W6  L7  0:15  0:09  M12 (B)  48  3  Tied 5th  10  Lower  2  W5  L8  0:27  0:09  M12 (R)  54  11  Upper  1  W8  W7  0:15  0:21  M14 (R)  M13 (R)  60  4  12  Lower  2  W9  W10  0:15  0:09  M13 (B)  4th  66  8-minute break  Judges' Choice* (1), Design Award (3,2,1), Reach Award (3,2,1)  69  5  13  Lower  1  W12  L11  0:15  0:21  M14 (B)  3rd  77  8-minute break  Control Award (3,2,1), Innovate Award (3,2,1), Sustain Award (3,2,1)  80  Finals  14  1  W13 W11  0:15  0:39  M15*   M15*  88  8-minute break  Connect Award (3,2,1), Think Award (3,2,1)  91  Finals*  15  1  W13 W11  0:15  0:15  99  Awards: Compass*, Finalists, Winners, and Inspire Award (3, 2, 1)  102  * if required  **Awards may be given out after the conclusion of the playoff bracket at the discretion of the Event Director. 13.8Dual Division Events  Dual Division events are typically larger events which run as 2 different competition events (e.g., 2 parallel  Qualifying Tournaments each with a minimum of 2 fields each) with concurrent judging for all teams. After the  Playoff MATCHES have concluded in each division, the 2 division winning ALLIANCES compete to determine  the overall event winner.   Advancement from a Dual Division event is defined in section 13.8.1 Dual Division Advancement Points.  In Dual Division events, teams can be assigned to division in a few different methods briefly described below.  For complete details reference the event management software documentation. The method used is at the  discretion of the local Program Delivery Partner.   A.Random Assignment - Random division assignment take the team list, shuffles it, and splits the list in  half. If equal division sizes cannot be made, the software randomly chooses which division will have an  extra team.   B.FIM Method - Algorithm is based on the process developed by FIRST in Michigan (FIM) and utilizes a  "brute force randomizer" approach. It attempts to balance ROBOT performance while maintaining a  decent factor of randomness. Teams are ranked based on a qualification performance metric based on  the two best events and then assigned to quartiles and distributed between divisions such that each  quartile is equally represented. Division assignments are measured against several metrics to ensure  divisions are closely matched.   C.Alternating Assignment - Alternating division assignment sorts the team list by team number, then  assigns teams by alternating divisions while iterating through the team list. The lowest team number  will be assigned Division 1, the next Division 2, then Division 1, etc.   D.Child League Split-up (only available for League Tournaments) - Algorithm attempts to balance the  representation of each child league in each division.   E.OPR Method - Algorithm attempts to balance the ROBOT performance across the division. It  calculates every team's Offensive Power Rating (OPR) for every official event they competed in for the  current season and selects each team's highest OPR. Then it ranks all the teams by highest OPR and  alternately assigns teams from highest to lowest OPR into each division.   F.Manual - The Program Delivery Partner can upload a list of manually assigned teams.  In addition to rules listed in previous manual sections, Dual Division event have the following rules:
T801	171	EVERGREEN	Divisions will use the same size playoff brackets.	25	0		The number of playoff ALLIANCES will be determined based on the number of playoff eligible teams in the smaller division as shown in Table  13-2.
T802	171	EVERGREEN	Dual-Division awards are given at the event level.	14	0		All awards are judged and awarded at the tournament level, not the division level.
